customer_id,name,email,phone,address,loyalty_points,discount,insole,mailing_list,gender,shoe_size,credit_card,preferred_category
44fe10c4-bb57-41e0-8db7-323259f69323,Joseph Cline,paynerobert@example.net,(305)455-6401,"768 Desiree Fork
Davidfort, WA 44797",84,None,False,False,Male,10.5,Visa,neutral
6b9126b5-f818-43fd-b267-39a95d0dba5c,Douglas Roach,larajacob@example.net,294.609.4742x97311,"407 Dunn Island
Reginaport, FL 35113",8,None,False,False,Female,9.0,Visa,neutral
e221d40b-a159-4ce1-aecf-8cb8728ee770,Maria Stanley,stephanie86@example.org,(450)432-5573x7712,"PSC 5681, Box 2773
APO AE 93350",128,None,False,False,Female,9.0,Visa,neutral
c7d6ff78-1e69-4d39-b86a-42d56d85df26,Ronald Johnson,dburgess@example.org,001-716-777-7647x929,"USCGC Graham
FPO AP 88752",50,Doctor Referral,True,False,Male,10.5,Visa,stability
be101c06-d623-4e27-9c37-0dd2b48dac7a,Laurie Anthony MD,dwalker@example.net,4793278847,"Unit 6844 Box 5770
DPO AP 11994",369,None,False,True,Female,9.0,Visa,neutral
4308a2bc-079d-4ac8-9dfb-9e08c6bb4a5b,Kaitlyn Nguyen DDS,whitetimothy@example.com,714-305-7214x53681,"6289 Stephanie Isle
Ramseyfort, PA 40291",349,Student-Athlete,False,False,Female,9.0,Visa,neutral
1abe1687-7558-4148-bfe7-1e89b9ff2a84,Douglas Howard,rdixon@example.net,678-494-4294,"67169 Hampton Brooks Suite 405
East Stephanie, NC 90371",353,None,False,False,Female,9.0,Visa,neutral
9f087529-1b8c-4aed-908a-8e96c8728b09,Tammy Garcia,leachdavid@example.net,273-861-8768x32162,"89288 Ross Extension Suite 141
East Stephanieville, MP 07059",291,Student-Athlete,False,False,Male,10.5,Visa,neutral
bde02944-a707-4575-9824-701150eeb3b5,Billy Rodriguez,cheryl54@example.com,+1-644-583-1510x734,"190 David Fords
Lake Tyler, MI 35696",66,None,False,False,Female,9.0,Visa,neutral
23584287-d224-48a4-a21c-565620de578d,Cathy Walker,margaret01@example.org,794.287.2242x28042,"757 Trevor Cape Apt. 761
New Sarah, MT 70895",27,Student-Athlete,False,True,Male,10.5,Visa,neutral
8bbf4b4b-c642-4690-8a0a-8490dc4126da,Johnathan Hayes,david13@example.org,895-591-2430,"72652 Barker Burg Suite 491
Lunaport, MA 22966",284,None,False,True,Female,9.0,Visa,neutral
78131896-242b-41a1-9349-69da3dac40f4,Wendy Johnson,olucas@example.org,+1-421-420-6117,"Unit 1325 Box 3415
DPO AA 77579",352,Student-Athlete,False,False,Female,9.0,Visa,neutral
26877ddd-4768-441d-b7bf-e441d239dd8d,Jordan Orr,eric02@example.com,(477)667-8489x00094,"6915 Dana Street
Port Deborahside, NM 76821",352,None,False,False,Male,10.5,Visa,neutral
8c48f565-179c-4e53-9a05-63f60f84eea1,Margaret Wright,jhamilton@example.com,001-682-496-3627x7300,"91311 Rios Springs Apt. 974
Port Andrea, TX 81849",476,Medical Personnel,False,False,Male,10.5,MasterCard,stability
ffc6822d-0d02-45ea-8dad-8502b798a079,Megan Hobbs,jonesjennifer@example.com,001-724-426-3661,"5113 Mckenzie Avenue Apt. 406
Port Cindy, CT 57309",337,None,False,False,Female,9.0,Visa,neutral
97e5a541-591c-4bca-88a5-9cfd0dba6df0,James Parrish,ghuang@example.com,(682)335-2167x937,"99581 Eric Plaza
South Christinahaven, VI 99044",38,None,False,False,Male,10.5,Visa,neutral
da816d2b-952b-47f1-9683-0c848a6d7f2f,Kurt Maxwell,ballardpatricia@example.net,8145715490,"13493 Sheppard Plains Suite 292
Ortizstad, VI 10256",409,None,True,False,Male,10.5,Visa,neutral
a5098912-d97b-4f22-9509-ac135ec7dcd8,Ryan Gonzalez,bartlettroger@example.org,001-321-792-9776x5069,"3942 James Ford
West Mark, WI 48322",469,None,False,False,Female,9.0,Visa,neutral
1b5e3c97-a459-4309-9fc3-ba22d7dd3718,Kelly Bell,martin25@example.org,+1-560-790-0698x5610,"728 Christina Parks
Lake Kathleen, MP 73018",223,Medical Personnel,False,False,Female,9.0,MasterCard,stability
83c6938e-1ed1-464d-af59-932976d79928,Justin Stone,vmoore@example.com,694-765-7803,"471 Day Row
South Joeview, AS 71758",491,None,False,False,Female,9.0,Visa,neutral
e38bce4a-0ebc-40d0-92aa-955cd3e2b854,Joshua Cook DDS,alice39@example.net,8487423984,"30333 Turner Ports Suite 541
Ernestborough, AZ 70056",207,Doctor Referral,True,False,Female,9.0,Visa,stability
4077cef5-0d9f-449d-b401-0df9e7347505,David Young,juan04@example.com,001-823-286-8621x665,"USNV Sullivan
FPO AA 52379",19,None,False,False,Female,9.0,Visa,neutral
7a1727c7-863d-453f-9251-0c96a131015e,Mr. Thomas Page,huertaerin@example.net,+1-747-970-6666x41924,"PSC 9391, Box 5227
APO AE 33045",110,None,False,False,Female,9.0,Visa,neutral
7feaaddb-dafc-4870-9d17-fd7429cb2d41,Jamie Short,johnsonsamuel@example.com,654-828-8062x4752,"21256 Sandra Road Apt. 088
Scotttown, NH 76706",193,Doctor Referral,True,False,Male,10.5,Visa,stability
928ddd73-2a13-42c8-b547-7f8b200f3a65,Daniel Myers,sallen@example.com,5257238188,"2711 White Street Apt. 876
Deannaview, CA 47041",408,Student-Athlete,False,False,Female,9.0,Visa,neutral
0bc2847c-b03c-41f8-82e1-6576bfa5f768,Kenneth Lopez,stephensblake@example.net,793-238-2307,"4126 Brown Valleys Apt. 988
Andrewshire, OH 15481",118,Doctor Referral,False,False,Female,9.0,Visa,stability
2baa3e63-409b-4112-acff-5e182a9bcf19,Christopher Jordan,kwilson@example.com,+1-593-879-9751x5670,"30891 Grant Brooks
Carrieville, VI 40957",186,None,False,False,Male,10.5,Visa,neutral
f3796ad5-4a42-4021-866b-066ed824e889,Sally Freeman,maureeneverett@example.net,(978)772-7065,"68515 Angela Plains Suite 701
West Michellemouth, HI 33963",105,Student-Athlete,False,True,Male,10.5,Visa,neutral
38de6d89-6f89-44ea-9f4c-727a3859b798,James Obrien,fray@example.net,+1-851-264-5831x3363,"73055 Jennings Center
Henryton, MD 72014",403,None,False,False,Female,9.0,Visa,neutral
615facd9-4dd6-4e0b-836d-68e47b8b8cab,Emily Knight,drice@example.com,896.615.4695x53698,"Unit 5663 Box 1449
DPO AE 98980",24,Student-Athlete,False,False,Male,10.5,Visa,neutral
94d8c1ea-2849-4a4b-9728-80f97eec3ec9,Danielle Bradshaw,brettklein@example.org,001-378-307-7550x4373,"4675 Elizabeth Mill Apt. 069
Cherylbury, GU 41712",459,None,False,True,Female,9.0,Visa,neutral
8edaa26a-e002-4172-8e86-9e2e5ca60607,Nancy Atkinson,ricardodominguez@example.net,2904667286,"55004 Beltran Falls
Santiagoburgh, NJ 54675",315,None,False,False,Male,10.5,Visa,neutral
ab65e40e-f118-4794-9490-2d1b4bab63ab,Kristin Medina,owright@example.com,964-699-5387,"USS Wheeler
FPO AP 69320",36,Medical Personnel,True,False,Female,9.0,MasterCard,stability
e2e9d53f-ef98-45db-990f-81dc44bc046b,Joseph White,stephanie14@example.net,376.282.3524,"67467 Lucas Neck
Meganberg, ID 30547",495,None,False,False,Male,10.5,Visa,neutral
e0264b5f-e9a0-44ca-bdb8-1eb39f5c0169,William Gomez,nmartinez@example.com,434-975-2215,"101 Turner Turnpike
South Matthew, TX 19323",422,None,False,False,Female,9.0,Visa,neutral
199fbd25-ffe1-4c0f-a152-e8981557e318,Natasha Hill,dtate@example.net,+1-623-938-2285x315,"88467 Isaac Fork Suite 770
Port Christina, CT 26364",476,Doctor Referral,True,False,Male,10.5,Visa,stability
3a8a0455-f1d3-4975-904f-f959c8452cdd,Jacqueline Daniel,oaustin@example.org,+1-569-521-2456x8434,"5596 Silva Crossing Apt. 098
Juliaberg, MS 92961",189,None,False,False,Male,10.5,Visa,neutral
f8aabb8d-1630-4aa6-9bb8-75391338f161,Jeremy Harrington,spencermonique@example.org,001-258-478-2081x73111,"86163 Megan Bypass
South Brandystad, AL 76280",411,None,True,False,Female,9.0,Visa,neutral
265e0862-6421-423b-99da-ab29c3fbbdee,Ryan Potter,matthew80@example.net,914-930-7849,"Unit 1766 Box 2757
DPO AP 68524",418,Student-Athlete,False,False,Female,9.0,Visa,neutral
2adf718a-b659-4657-b618-0bc914e3d747,Jeffrey Davidson,gracethompson@example.net,810.444.1764x955,"446 Robert Loaf
Vargashaven, PW 41517",55,None,False,False,Female,9.0,Visa,neutral
c12d2f0c-d8bb-4cf3-a6a9-b1ab711ef110,Michelle Welch,carlossmith@example.net,(359)258-8931,"568 Shields Turnpike
Lovefurt, IL 05723",143,None,False,True,Female,9.0,Visa,neutral
216550e0-ffd9-4276-97ac-378fd3bba978,Stephanie Hodges,serranostephanie@example.org,(279)834-6671x05347,"794 Jerry Station
Lake Shelley, NM 45181",226,None,False,False,Female,9.0,Visa,neutral
32eb2df6-273d-4cbb-83ae-19f1493a7c2c,Dr. Kim Cook DDS,ocox@example.com,+1-316-496-2810x529,"900 Nelson Roads Apt. 086
Piercestad, NV 08592",456,Medical Personnel,False,False,Female,9.0,MasterCard,stability
7ed3c09d-1a1b-46c2-9745-9c08e0927f4a,Carolyn Smith,keithford@example.com,884.753.3657,"8671 Rachel Parks Apt. 359
New Joseph, IA 17903",212,None,True,False,Female,9.0,Visa,neutral
4e084bf4-4e7e-4ac2-8cfc-88869ba3d75a,Anne Rodriguez,idelacruz@example.net,449-489-1327,"703 Gonzalez Villages Suite 147
East Calvinville, FL 04009",257,None,False,False,Female,9.0,Visa,neutral
6ce1a428-5e81-4699-b36f-19a2b2ce35c1,William Miller,mckinneyjohn@example.org,988.280.0662,"63787 Valdez Corners Suite 236
Lorraineton, MD 84541",150,None,False,False,Male,10.5,Visa,neutral
589b095d-b2b1-4bef-8cc2-d5cb9e5a9d70,Kenneth Vasquez,qhanna@example.com,836-896-5476,"28948 Morgan Terrace
Coxburgh, WY 21475",241,Student-Athlete,False,False,Female,9.0,Visa,neutral
661ba0be-27b4-4b6c-a0f3-50285264ab77,Krystal Perkins,kelseybrown@example.com,970.803.8580x925,"929 Curry Cliffs
East Jordanport, MD 21170",468,None,False,False,Female,9.0,Visa,neutral
9d015d79-7256-4213-8205-9e12bf29ed17,Mr. Robert Dennis III,stacy79@example.net,435-533-4569x7129,"8437 Jeffrey Ferry Suite 308
Leefurt, CT 84881",248,None,False,False,Male,10.5,Visa,neutral
25aa296c-eaba-4e2d-96cf-c62f47218bd7,Jose Salazar,ryanpitts@example.com,001-423-959-6249x870,"35719 May Ranch
East Nicoleview, IL 58472",193,Medical Personnel,False,False,Female,9.0,MasterCard,stability
3628fb5b-038b-4ddc-b672-b4e67b80dd42,Kimberly Garcia,rsanchez@example.org,+1-421-582-4051x190,"273 Casey Groves
Kellyfurt, ND 28543",261,None,False,False,Male,10.5,Visa,neutral
955e0762-db9f-406f-b522-4b6222584b42,John Wallace,uclark@example.org,568-438-4614x552,"7638 Sparks Island Apt. 810
Boydburgh, NH 88259",426,None,False,True,Female,9.0,Visa,neutral
39553e98-c55c-49b7-9200-a4facdb0906d,Matthew Lopez,simpsonjonathan@example.com,(648)423-9197x1511,"Unit 1097 Box 2594
DPO AA 27716",236,None,False,True,Female,9.0,Visa,neutral
34ddd0b1-18cb-4547-83ce-3c74e9557c4d,Vickie Cochran,hilljaime@example.org,001-319-266-4386,"4438 Johnny Ramp Apt. 329
East Ericbury, NE 40752",15,None,True,False,Male,10.5,Visa,neutral
0002aeda-525b-4d6a-b641-c79b6fecff30,Andrew Garcia,matthew87@example.org,001-821-978-6671x65113,"2977 Mack Streets Suite 138
East Stephaniechester, DC 55395",121,Medical Personnel,True,False,Female,9.0,MasterCard,stability
1c2701be-e56b-48ca-8d6a-13cd90ecb8d5,Alexander Foster,stevensamanda@example.org,(742)565-8093,"43212 Miranda Fields Apt. 289
Benjamintown, MT 30321",160,Doctor Referral,True,False,Male,10.5,Visa,stability
7ce94d57-9330-44bb-b066-a8b471e35b53,Joshua Odonnell,wolfchristopher@example.com,411.819.8930,"89688 Wilcox Corners
Port Paul, MN 71986",75,None,False,False,Male,10.5,Visa,neutral
555de161-ca90-4e37-9eee-d4d6d7ae9cfa,Marc Krause,inielsen@example.net,001-596-812-8148,"7194 Scott Village Apt. 383
North Barry, AS 41342",88,Doctor Referral,True,False,Female,9.0,Visa,stability
c51a1d18-101b-4261-902e-d40e12acd680,Tyrone Schmitt,scott72@example.org,(231)608-6575x6800,"6768 Ellis Village
Lindabury, AS 26713",359,Medical Personnel,False,False,Female,9.0,MasterCard,stability
db9bc75a-9473-4c95-8868-b5835ce52788,Kelly Carr,courtneybryan@example.net,7573558205,"53144 Frank Ports
South Josebury, GA 74817",255,None,True,False,Male,10.5,Visa,neutral
1a42a8cd-b866-4b7e-9d8c-70844cf1818b,Jeanette Reed,robersonstephanie@example.net,(611)308-0714x493,"4178 Sparks Burg Suite 853
New Brittanyport, RI 77049",225,None,True,False,Female,9.0,Visa,neutral
da869e97-52fd-4570-a73b-cbf5628fc9eb,Mr. George Patterson,jasonlittle@example.net,324.578.5621x6033,"2334 Levy Road
Lindseyfort, DC 20540",47,None,False,False,Female,9.0,Visa,neutral
f52c3d77-d2c2-4e69-b88f-6b36f4447b7d,Kimberly Palmer,shanedouglas@example.org,+1-823-528-3949,"2546 Jill Mills
South Catherineville, CT 46322",176,None,False,False,Female,9.0,Visa,neutral
678a9828-6041-4a4e-b602-17163d35fd2a,Kayla Richardson,danielwalker@example.net,451-687-3485,"62558 Adam Field Suite 774
Crystalmouth, WV 56686",13,Medical Personnel,False,False,Male,10.5,MasterCard,stability
c95133ff-1d65-4740-98db-fc3443b72bbe,Alexandra Cox,chavezgeorge@example.net,958.261.8916,"7064 Anderson Plains
Saramouth, OH 03442",363,Student-Athlete,False,False,Male,10.5,Visa,neutral
00e96e9f-9189-4167-9460-05f7b431967d,Daniel Johnson,isaacdavis@example.net,330-596-8461x6642,"Unit 2815 Box 3767
DPO AA 94642",461,Military,True,False,Male,10.5,Cash,neutral
2f91d37a-f24b-4cc2-867c-0c384acaecda,Derrick Turner,ryandaniel@example.org,508.843.9663x5578,"1474 James Summit
North Ryanchester, ND 69257",366,None,True,True,Male,10.5,Visa,neutral
c3371d4d-0180-4ec4-9181-a0990a45a761,Joseph Murphy,dstevens@example.org,(418)922-0518x160,"06511 Vargas Rapid Suite 115
New Christopherburgh, ME 88849",1,Student-Athlete,False,False,Male,10.5,Visa,neutral
0d6bb378-c43c-463f-81be-43c84619a907,Nicole Roberts,vsimmons@example.org,889.787.4433x635,"7567 Greene Drives
South Joseph, CA 83252",375,Medical Personnel,False,False,Male,10.5,MasterCard,stability
d06645ba-85b1-474a-90aa-25b4368ba9f3,Caitlyn Sutton,walkerbradley@example.com,+1-590-599-2006,"31389 Ryan Extension Apt. 297
Flynnberg, AL 56929",191,Medical Personnel,False,False,Female,9.0,MasterCard,stability
a6beb1fe-0afc-4ae7-ba43-3559df73a111,Kelly Todd,mark60@example.com,4072371625,"45708 Noah Branch Suite 615
Petersonhaven, AZ 03382",489,Student-Athlete,False,False,Male,10.5,Visa,neutral
889de8e8-279c-428c-9410-850801577a0a,Derrick Taylor,xmays@example.net,2278785047,"05280 Perry Stream Suite 078
Lambview, AL 79753",484,None,False,False,Female,9.0,Visa,neutral
afb180cb-2a8c-49ff-a328-95bb551d9069,Amy Villanueva,arodriguez@example.org,584-476-4263x95262,"5734 Howell Drives
Lake Kathryn, AS 54523",438,None,True,False,Female,9.0,Visa,neutral
33cd3ade-4038-434d-b2e8-3e4cbb156d13,Margaret Pratt,bennettjohn@example.com,604-384-4303x899,"0628 Kim Loop
Butlermouth, DC 76959",483,None,False,False,Female,9.0,Visa,neutral
1c312489-b47c-41d5-b906-bb5f168e6c12,Jessica Benjamin DVM,ulee@example.com,416.823.1096,"46064 Jonathan Way Suite 189
South Laura, WI 56793",250,None,False,False,Male,10.5,Visa,neutral
9e4f9566-017b-412f-b53c-95c8f199235a,James Wells,greenashley@example.net,2247580426,"52615 Peters Shoals
New Jon, VA 48398",406,None,False,False,Male,10.5,Visa,neutral
b6a362b5-b4e0-4959-9242-5976fd76c503,Dr. Angela Flores,katherinesmith@example.com,001-575-835-5629x54738,"90324 Tiffany Trail Suite 915
Huntchester, AS 88279",380,None,False,False,Female,9.0,Visa,neutral
e8980953-0fd1-4b96-a612-335cb74e4538,Nicholas Benton,acostaelizabeth@example.org,329.328.8430,"Unit 2028 Box 9932
DPO AA 02927",52,None,False,False,Male,10.5,Visa,neutral
193aa74d-e516-41d4-af63-dac78f3feec1,Diana Mason,davisdustin@example.org,704.599.9283,"350 Eaton Squares
Port Martin, RI 74050",103,None,False,True,Female,9.0,Visa,neutral
af027fb3-869c-44e0-81d5-9ef6d700c890,Cynthia Solomon DDS,dbeck@example.com,(343)200-4696x2286,"4932 Lindsay Park
Janetborough, PW 29441",151,None,False,False,Female,9.0,Visa,neutral
36726d84-7d7c-4247-9508-8f8c00963887,Chad Smith,james70@example.net,001-525-201-8868x53138,"69747 Lawrence Hills
Mosleyview, DE 69917",8,None,False,False,Female,9.0,Visa,neutral
c6a99c77-9d49-4b6c-84e1-ce3c1f2ed013,Krystal Gomez,ghicks@example.net,001-888-749-8859x55197,"589 Joe Ramp
Ayalaland, ND 05243",465,None,False,False,Male,10.5,Visa,neutral
a52b417b-bc8d-44c9-b835-4fff79741388,Valerie Leach,kelly12@example.net,641.213.2635,"811 Powell Parks Suite 610
Simpsonburgh, TX 77850",332,Student-Athlete,False,False,Male,10.5,Visa,neutral
a8349db2-33f2-4149-b8d1-05f1d2a628b5,Pamela Martin,vcobb@example.org,001-863-530-7801,"7487 Samuel Flats
Barnesville, VT 74715",6,Medical Personnel,False,False,Female,9.0,MasterCard,stability
25c263c1-5e5c-4370-9084-69964ba8c4c7,Ryan Jones,uhutchinson@example.com,(709)978-8608x27428,"12182 Teresa Shores Suite 551
Evanshire, OK 21358",83,None,False,False,Male,10.5,Visa,neutral
3b2a8f34-8dc6-454c-8282-f390d2dcc204,Melissa Hurst,lynngonzales@example.net,(353)881-5570x7943,"8824 Todd Camp
Harrisbury, SD 56593",395,Student-Athlete,False,False,Female,9.0,Visa,neutral
6ae011b8-4319-4adc-a3ad-b85a5d3fbbc3,Andrew Bradford,markjackson@example.net,001-985-630-9952x8356,"79593 Tammy Place
Port Racheltown, MD 76608",56,Doctor Referral,True,False,Female,9.0,Visa,stability
005d1bc3-fdbc-43f7-9b5a-68fca204427c,Holly Sanchez,mollyroberson@example.org,001-614-493-5767x061,"82132 Bennett Prairie Apt. 281
East Valerieberg, MA 99491",29,None,False,True,Female,9.0,Visa,neutral
0138614f-ffca-4c45-800c-a2cbb5dbd8df,Samuel Krueger,jeffrey63@example.net,001-818-807-5874x53071,"8020 Joshua Village
Jenniferview, MT 88095",75,Student-Athlete,False,True,Male,10.5,Visa,neutral
a8d8572d-d946-475f-b688-43056f381268,Tyler Sullivan,wmccann@example.org,336.639.4074x474,"1952 Smith Place
East Nicole, KS 20643",376,Student-Athlete,False,False,Male,10.5,Visa,neutral
4b48ee45-b8fb-4baa-b2e9-fcccdaada062,Robert Lopez,brian21@example.org,810-910-1045,"812 Travis Route
Port Kelsey, IL 48705",457,None,True,False,Male,10.5,Visa,neutral
b5b9f794-b564-4ca0-a2df-fe3fdd662846,Ronald Gonzales,kimberlypeck@example.org,232.756.7597x9776,"341 David Road
Douglasfurt, AL 66913",61,None,False,False,Male,10.5,Visa,neutral
ca3c93b2-88b2-490c-90e6-ad6d5c2d9eed,Jamie Lee,zthornton@example.org,8086550176,"728 Erica Shoal
East Kimberlyfort, LA 56350",29,None,False,False,Female,9.0,Visa,neutral
c5ef0f05-8809-41a3-a011-7528860ab6af,Daniel Rogers,simpsonthomas@example.net,920-494-9566,"48678 Ramirez Dale Apt. 815
North Michael, AZ 91335",435,None,False,False,Male,10.5,Visa,neutral
7a07483b-f854-48a0-9efd-9ed3336add48,Robert Lee,coreyjohnson@example.net,436.268.3408x16500,"25946 Nicholas Turnpike Suite 803
North Reginald, RI 55157",213,None,True,False,Female,9.0,Visa,neutral
f580912a-7b10-497e-b5b9-abb4ada71277,Mr. Christopher Larson PhD,walshjamie@example.com,(255)402-2534,"1996 White Loop
Brianaland, ND 25208",141,None,False,False,Female,9.0,Visa,neutral
8b4f4883-b5d0-4e3a-8c61-b7d955fafdcc,Jeffery Zamora,morgan85@example.net,001-267-234-3412x9463,"PSC 2362, Box 8927
APO AE 97895",323,None,False,False,Female,9.0,Visa,neutral
0ac7642a-febf-4459-b0dc-c9c0ad3e7015,Patricia Price,stacey34@example.net,(365)522-2225x80218,"55300 Stout Hollow
Harrisfurt, FM 57271",216,Doctor Referral,False,False,Male,10.5,Visa,stability
88e74377-856a-45df-bbf2-2799430232e5,Justin Lopez,ycastro@example.org,001-854-708-2833x22554,"624 Keith Parkway
Cookstad, VA 52027",461,Student-Athlete,False,False,Male,10.5,Visa,neutral
ec31faee-9a53-42ad-a988-bee137ad44c8,Taylor Jones,barrdavid@example.org,001-702-346-5451x203,"USNS Castaneda
FPO AP 56640",8,Medical Personnel,False,False,Female,9.0,MasterCard,stability
e1a7c116-eeae-4b43-aa5b-7f667603ba12,Madison Aguilar,nortega@example.com,(679)728-1092x7192,"684 Luke Row
East Christopher, MS 18233",24,None,False,True,Female,9.0,Visa,neutral
877fae19-d86f-4f26-a019-2bf217d8f32b,Robert Decker,uthompson@example.org,(639)884-1536,"1400 Richardson Court
North Kristin, DE 92095",78,None,True,False,Female,9.0,Visa,neutral
4f55d0d5-e5b0-481c-bcaa-839465c8d88c,Sherry Hughes,connor02@example.com,429.608.9431x34396,"046 Renee Inlet Suite 189
Jameshaven, WI 39908",264,Medical Personnel,False,False,Female,9.0,MasterCard,stability
4b3d6dff-1830-4cab-9fe8-986bded6f660,Bryan Fitzgerald,harriscolleen@example.org,+1-960-464-2626x662,"52493 Allen Ridges
North Melinda, NV 78959",15,Medical Personnel,False,False,Female,9.0,MasterCard,stability
6b59cc5a-59fc-4082-957a-b75aabb2e787,Lisa Scott,angel07@example.net,(600)514-9357x80281,"2808 Christensen Roads Apt. 250
East Haley, IN 63527",181,Medical Personnel,True,False,Female,9.0,MasterCard,stability
0f9eb149-8719-4eeb-a9a5-74159fbbbe3f,Lori Harrison,castromatthew@example.com,001-925-438-1780x5954,"095 Brennan Points Suite 273
New Abigail, UT 19776",265,None,False,False,Male,10.5,Visa,neutral
6df93859-55d7-4d15-85b7-2ac1d9519c4c,Donna Peters,smithrichard@example.net,434.414.2728x84613,"045 Samuel Loop
Brittanyview, AS 47383",317,Medical Personnel,True,False,Female,9.0,MasterCard,stability
d4abb79e-42c5-46e6-b2f1-459faf470f0f,Joshua Buckley,joseph04@example.net,001-478-261-6574x5928,"151 Caroline Wells
New Steven, NM 80416",52,None,False,False,Female,9.0,Visa,neutral
18aa4773-c5b4-431a-af68-c462b36d9191,Karen Reyes,smithjamie@example.net,8634976517,"662 Angela Trace
Turnerstad, GU 65937",116,None,False,False,Female,9.0,Visa,neutral
c9d89e90-db81-47bf-9273-3943dfaa91f6,Troy Madden,connie30@example.org,001-891-773-1057,"168 Walters Skyway
Diazport, CO 81363",212,Medical Personnel,False,False,Female,9.0,MasterCard,stability
9fc1f642-d392-4fe7-9142-a5e538c7506f,Jessica Richardson,emmawalter@example.org,964-814-5111,"6465 Nicole Plains Apt. 982
Jeffreyhaven, MI 51392",120,None,True,True,Female,9.0,Visa,neutral
6d5fcf31-8321-4c00-9239-662abc768ed8,Ian Williams,greg42@example.net,(702)602-5621x576,"933 Kenneth Throughway
Robinsonland, MN 06125",303,Student-Athlete,False,False,Female,9.0,Visa,neutral
a3ed3d1f-58ae-481b-9167-a36b845e08fa,Robert Miller,kellyjacobs@example.org,(699)946-2193,"61756 Davis Spring Suite 721
New Troyland, MA 92551",417,None,False,False,Female,9.0,Visa,neutral
2f64c256-55cb-48a2-9f0c-5466bb99f0be,Heather Hudson,christine39@example.org,+1-306-330-9172x93449,"459 John Forge Suite 758
Marymouth, MP 73393",358,Student-Athlete,False,False,Male,10.5,Visa,neutral
d411d7c3-e269-45f1-a841-aad60f537f9d,Kathryn Rodriguez,albertpowers@example.com,+1-703-787-3933x87027,"0015 Nicole Rapids
Santosborough, MT 64528",210,Medical Personnel,False,True,Female,9.0,MasterCard,stability
5ee09a71-9741-4be0-b68b-e12e530e2343,Ernest Lane,robertsanchez@example.com,(368)290-7306x345,"60531 Baldwin Trafficway Suite 829
Tammieberg, WY 99902",300,None,True,False,Male,10.5,Visa,neutral
025abc96-0ac1-43b3-af4f-a417428d5b82,Patricia Atkins,tracie10@example.com,770-772-9608x3136,"7897 Sherri Divide
West Michaelview, TN 68585",162,Medical Personnel,False,False,Female,9.0,MasterCard,stability
f14d096e-0992-4863-b8bf-e0fcaac5878b,Amanda Garcia,christophermccann@example.org,5098419815,"9051 Odom Harbors Suite 015
Lake Theresafurt, OH 09392",400,None,False,False,Male,10.5,Visa,neutral
1f25f62c-b64c-4d22-8c06-6148ded528eb,Julia Morales,abigail64@example.org,001-827-546-6906x46362,"85667 Daniels Landing Suite 225
Thompsonton, KY 74280",238,Student-Athlete,False,False,Female,9.0,Visa,neutral
76a61c26-39b2-4eae-988b-b0b74792baec,Paul Holmes DDS,derrickwinters@example.org,001-366-270-3081,"92125 Valentine Brook
Greenview, NC 96765",447,Doctor Referral,False,True,Female,9.0,Visa,stability
8bf4ead5-1483-4b86-9656-ac2b4726867e,Kimberly Mcgrath,hendricksstephen@example.com,251.339.7049,"430 Garcia Hills Apt. 323
South Robinmouth, VI 16981",388,Military,True,False,Male,10.5,Cash,neutral
a1bccf0a-1675-4ba7-9592-f9ce61c33000,Jose Garcia,jameswhite@example.org,001-952-843-2737x1364,"PSC 1602, Box 9529
APO AP 10995",45,None,False,False,Female,9.0,Visa,neutral
9fe9c99c-86f2-403c-9dfa-4acc0e67f4c4,Jason Lam,carol63@example.org,(367)997-9667x64436,"665 Adams River Apt. 798
Charlesville, MT 17126",435,None,False,False,Male,10.5,Visa,neutral
fdfaa334-3470-45d8-9fe7-0b1d953dc852,Jill Rogers,henrydouglas@example.org,(242)454-9710,"03922 Gloria Spurs Apt. 501
Ellisberg, MH 21055",343,Doctor Referral,False,False,Female,9.0,Visa,stability
db3a1498-cd01-4c6a-a9a0-ac2e6d767180,Erica Robinson,susan03@example.org,223-430-1856,"778 Williams Hills
West Peterside, CO 88187",250,Student-Athlete,False,False,Female,9.0,Visa,neutral
400f2975-bd87-4424-8959-4e0ec4bcc33d,Michael Schmitt,fluna@example.net,3448029871,"97910 Joseph Village Apt. 881
Lake Kennethmouth, HI 19800",53,None,False,True,Female,9.0,Visa,neutral
85bb5e57-0447-4693-8cb5-b29520062789,Savannah Tran,brandonking@example.net,+1-883-499-5111,"3081 Gloria Mission
East Alison, VA 95808",128,None,False,True,Female,9.0,Visa,neutral
fcdbfa97-56df-4d7b-8634-72ff58240044,Christine Sanders,ncox@example.net,+1-491-249-1534x76484,"7252 Ariana Haven Apt. 527
Taylorland, VA 89661",232,Medical Personnel,False,False,Female,9.0,MasterCard,stability
abe972d9-c67a-4631-a237-0877bdab79fc,Kelly Hess,wendyhill@example.com,721-926-4876,"774 Christian Garden
Woodhaven, MO 23945",101,None,False,False,Female,9.0,Visa,neutral
b673bddb-164c-455b-a6b6-3d10539a409e,Heather Fisher,amanda82@example.org,(513)700-1610x5702,"3411 Beasley Mount Apt. 084
South Alexandrahaven, AS 24908",316,None,False,False,Male,10.5,Visa,neutral
89576c76-99c1-48a3-94ec-f9257d582885,Craig Scott,jasmine78@example.org,276.362.6207x02402,"72707 Doyle Causeway
North Kylemouth, ME 67019",352,None,True,True,Female,9.0,Visa,neutral
